,HomePlanet,CryoSleep,Destination,Age,VIP,Side,Deck,Y
2499,2.0,0,1.0,39.0,0,1,2,0
2500,1.0,0,1.0,26.0,0,1,7,0
2501,1.0,0,1.0,51.0,0,1,6,1
2502,,0,1.0,24.0,0,1,6,0
2503,1.0,0,3.0,27.0,0,2,5,1
2504,1.0,0,1.0,31.0,0,1,6,0
2506,2.0,0,1.0,57.0,0,1,1,0
2507,2.0,0,3.0,36.0,1,1,1,0
2508,2.0,0,1.0,55.0,0,1,1,0
2509,2.0,1,3.0,,0,1,1,0
2510,3.0,0,1.0,18.0,0,2,5,0
2511,3.0,0,1.0,27.0,0,2,4,0
2512,2.0,0,1.0,50.0,0,1,3,0
2513,1.0,0,1.0,24.0,0,2,6,0
2514,1.0,1,2.0,20.0,0,2,7,1
2515,1.0,1,1.0,24.0,0,1,7,1
2516,1.0,0,1.0,18.0,0,2,7,0
2517,1.0,0,1.0,44.0,0,2,6,0
2518,2.0,1,3.0,27.0,0,2,2,1
2519,2.0,0,1.0,58.0,0,2,2,1
2520,2.0,1,2.0,29.0,0,2,2,1
2521,1.0,0,2.0,23.0,0,2,6,1
2522,3.0,1,1.0,3.0,0,2,6,1
2523,3.0,0,1.0,0.0,0,2,6,1
2524,3.0,0,,33.0,0,2,6,0
2525,3.0,0,1.0,12.0,0,2,6,1
2526,2.0,1,1.0,44.0,0,2,2,1
2527,1.0,1,1.0,20.0,0,1,7,1
2528,1.0,0,3.0,59.0,0,1,6,0
2529,1.0,0,1.0,18.0,0,2,7,0
2530,2.0,1,1.0,72.0,0,2,2,1
2531,1.0,0,2.0,23.0,0,1,7,0
2532,1.0,0,1.0,11.0,0,1,7,0
2533,1.0,1,1.0,1.0,0,1,7,1
2534,1.0,0,2.0,25.0,0,1,6,0
2535,3.0,1,3.0,25.0,0,2,4,1
2536,2.0,1,1.0,24.0,0,2,3,1
2537,2.0,0,1.0,54.0,0,2,3,1
2538,3.0,1,3.0,17.0,0,1,6,1
2539,3.0,0,1.0,48.0,0,1,6,0
2540,1.0,0,1.0,40.0,0,1,6,0
2541,1.0,1,1.0,2.0,0,1,7,0
2542,1.0,0,1.0,32.0,0,2,6,0
2543,1.0,1,1.0,15.0,0,2,7,1
2544,,1,1.0,52.0,0,2,7,1
2545,1.0,0,1.0,16.0,0,2,6,0
2546,1.0,1,1.0,16.0,0,2,7,1
2547,1.0,1,3.0,16.0,0,2,7,1
2548,1.0,0,3.0,6.0,0,2,7,0
2549,3.0,0,1.0,10.0,0,1,6,1
2550,3.0,0,1.0,27.0,1,1,4,0
2551,2.0,0,3.0,45.0,0,2,3,1
2552,2.0,0,1.0,26.0,0,2,3,0
2553,3.0,0,1.0,29.0,0,2,5,0
2554,1.0,1,2.0,38.0,0,1,7,1
2555,1.0,0,1.0,19.0,0,1,5,1
2556,3.0,0,1.0,43.0,0,1,5,0
2557,1.0,0,1.0,15.0,0,2,6,0
2558,3.0,0,,31.0,0,1,6,0
2559,3.0,0,1.0,52.0,0,1,6,0
2560,3.0,0,1.0,49.0,0,1,6,1
2561,1.0,0,3.0,29.0,0,2,6,1
2562,1.0,0,1.0,18.0,0,1,6,1
2563,3.0,1,,41.0,0,2,6,1
2564,1.0,0,1.0,9.0,0,1,7,0
2565,1.0,1,2.0,,0,1,7,0
2566,1.0,0,1.0,58.0,0,1,5,1
2567,1.0,0,2.0,39.0,0,2,5,0
2568,1.0,0,1.0,13.0,0,1,5,0
2569,2.0,1,3.0,36.0,0,1,2,1
2570,3.0,0,3.0,23.0,0,1,6,0
2571,1.0,1,2.0,24.0,0,1,7,1
2572,1.0,0,1.0,33.0,0,1,5,0
2573,1.0,0,1.0,18.0,0,2,7,0
2574,1.0,1,1.0,2.0,0,2,7,0
2575,1.0,1,1.0,0.0,0,2,7,1
2576,1.0,0,1.0,36.0,0,2,7,0
2577,1.0,0,3.0,15.0,0,2,7,0
2578,1.0,0,1.0,31.0,0,1,5,1
2579,1.0,0,1.0,42.0,0,2,5,1
2580,3.0,0,1.0,27.0,0,2,6,0
2581,1.0,0,1.0,36.0,0,2,6,1
2582,1.0,0,1.0,0.0,0,2,7,0
2583,1.0,1,1.0,3.0,0,2,7,0
2584,1.0,0,2.0,22.0,0,1,6,0
2585,1.0,0,1.0,56.0,0,2,7,0
2586,1.0,0,1.0,23.0,0,2,7,0
2587,3.0,0,1.0,25.0,0,2,4,0
2588,1.0,0,1.0,29.0,0,1,6,0
2589,1.0,0,1.0,17.0,0,1,6,0
2590,1.0,0,1.0,13.0,0,1,6,0
2591,3.0,0,1.0,35.0,0,1,4,1
2592,3.0,1,3.0,53.0,0,1,6,1
2593,1.0,0,1.0,24.0,0,1,6,0
2594,1.0,1,1.0,38.0,0,1,7,0
2595,2.0,1,3.0,21.0,0,1,4,1
2596,2.0,0,3.0,29.0,0,1,4,0
2597,1.0,0,1.0,46.0,0,1,7,1
2598,2.0,1,1.0,58.0,0,2,3,1
2599,1.0,0,2.0,53.0,0,2,5,1
2600,1.0,0,3.0,21.0,0,2,6,0
2601,1.0,1,2.0,27.0,0,1,7,0
2602,1.0,1,1.0,31.0,0,1,7,0
2603,2.0,1,3.0,23.0,0,1,2,1
2604,2.0,0,3.0,41.0,0,1,2,0
2605,2.0,0,1.0,29.0,0,1,2,0
2606,2.0,0,3.0,54.0,0,1,2,0
2607,2.0,0,3.0,43.0,0,1,2,1
2608,1.0,1,2.0,36.0,0,2,7,1
2609,1.0,0,1.0,48.0,0,1,5,1
2610,2.0,0,1.0,34.0,0,2,3,1
2611,2.0,0,1.0,42.0,0,2,3,0
2612,1.0,0,3.0,17.0,0,2,6,0
2613,1.0,0,1.0,22.0,0,1,6,0
2614,2.0,0,1.0,37.0,0,1,1,0
2615,2.0,1,3.0,38.0,0,1,1,1
2616,1.0,0,1.0,21.0,0,2,7,0
2617,,1,2.0,23.0,0,2,7,1
2618,2.0,0,1.0,27.0,0,1,2,0
2619,1.0,0,1.0,23.0,0,1,6,1
2620,1.0,0,1.0,19.0,0,1,6,0
2621,3.0,0,1.0,28.0,0,2,4,0
2622,1.0,0,1.0,33.0,0,1,5,0
2623,1.0,1,2.0,24.0,0,1,7,0
2624,1.0,1,1.0,0.0,0,1,7,1
2625,1.0,1,1.0,41.0,0,1,7,1
2626,1.0,1,1.0,19.0,0,1,7,0
2627,1.0,0,1.0,44.0,0,2,6,0
2628,3.0,0,3.0,43.0,0,2,6,1
2629,1.0,1,1.0,14.0,0,2,7,1
2630,,1,2.0,18.0,0,1,7,1
2631,,0,1.0,25.0,0,1,6,0
2632,3.0,0,1.0,0.0,0,1,6,1
2633,3.0,1,3.0,4.0,0,1,6,1
2634,3.0,0,1.0,24.0,0,1,6,1
2635,1.0,0,1.0,38.0,0,1,6,0
2636,1.0,1,1.0,44.0,0,1,7,1
2637,1.0,1,3.0,57.0,0,1,7,1
2638,,1,3.0,3.0,0,2,7,1
2639,1.0,0,1.0,5.0,0,2,7,0
2640,1.0,1,3.0,3.0,0,2,7,1
2641,1.0,1,,18.0,0,2,7,1
2642,,1,1.0,8.0,0,2,7,0
2643,3.0,1,1.0,21.0,0,1,6,1
2644,2.0,1,3.0,35.0,0,2,3,1
2645,3.0,0,1.0,47.0,0,2,6,1
2646,2.0,0,3.0,28.0,0,1,3,0
2647,2.0,0,1.0,49.0,0,1,3,0
2648,2.0,0,1.0,23.0,0,1,4,1
2649,2.0,0,1.0,19.0,0,1,4,0
2650,1.0,0,1.0,34.0,0,1,5,0
2651,2.0,0,1.0,40.0,1,2,3,1
2652,2.0,0,3.0,26.0,1,1,1,0
2653,1.0,0,2.0,23.0,0,1,6,0
2654,3.0,0,1.0,22.0,0,1,5,0
2655,2.0,0,1.0,51.0,0,2,3,1
2656,1.0,0,3.0,44.0,0,2,6,0
2657,3.0,0,1.0,50.0,0,1,5,0
2658,1.0,1,1.0,28.0,0,2,7,1
2659,1.0,1,1.0,13.0,0,1,7,1
2660,1.0,0,,21.0,0,1,7,0
2661,1.0,0,1.0,20.0,0,2,6,1
2662,1.0,0,3.0,14.0,0,1,6,0
2663,2.0,0,3.0,38.0,0,2,3,0
2664,1.0,0,2.0,29.0,0,2,6,0
2665,2.0,1,1.0,36.0,0,2,3,1
2666,2.0,1,1.0,16.0,0,2,3,1
2667,2.0,1,1.0,40.0,0,2,3,1
2668,2.0,1,3.0,,0,1,3,1
2669,1.0,0,2.0,18.0,0,2,6,1
2670,1.0,0,1.0,17.0,0,2,6,1
2671,3.0,1,1.0,32.0,0,2,5,1
2672,1.0,0,1.0,27.0,0,1,7,0
2673,3.0,0,1.0,34.0,0,1,4,0
2674,3.0,0,1.0,53.0,0,1,4,1
2675,2.0,1,1.0,36.0,1,2,3,1
2676,3.0,0,1.0,41.0,0,1,4,0
2677,3.0,0,1.0,51.0,0,1,5,0
2678,1.0,1,2.0,61.0,0,1,7,1
2679,1.0,0,1.0,59.0,0,2,7,1
2680,2.0,1,1.0,17.0,0,1,2,1
2681,2.0,1,1.0,27.0,0,1,2,1
2682,1.0,0,2.0,57.0,0,2,7,1
2683,3.0,0,3.0,39.0,0,2,5,0
2684,2.0,1,3.0,55.0,0,2,2,1
2685,1.0,0,1.0,42.0,0,2,7,0
2686,1.0,0,1.0,36.0,0,1,6,0
2687,3.0,0,1.0,42.0,0,1,6,1
2688,1.0,1,2.0,32.0,0,1,7,0
2689,1.0,0,3.0,6.0,0,2,7,0
2690,1.0,1,1.0,15.0,0,2,7,0
2691,1.0,0,1.0,28.0,0,1,6,1
2692,3.0,0,1.0,37.0,0,1,4,0
2693,1.0,0,1.0,44.0,0,2,7,0
2694,3.0,0,1.0,71.0,1,1,6,0
2695,2.0,0,1.0,44.0,0,1,2,0
2696,2.0,1,1.0,36.0,0,1,2,1
2697,1.0,0,1.0,18.0,0,2,7,0
2698,1.0,0,2.0,3.0,0,1,7,1
2699,1.0,1,3.0,12.0,0,1,7,0
2700,1.0,1,3.0,0.0,0,1,7,1
2701,1.0,0,1.0,29.0,0,1,6,0
2702,1.0,0,1.0,9.0,0,1,7,0
2703,1.0,0,3.0,27.0,0,1,7,0
2704,1.0,0,2.0,24.0,0,1,6,0
2705,1.0,0,1.0,38.0,0,2,7,1
2706,3.0,0,1.0,28.0,0,1,6,0
2708,1.0,0,1.0,16.0,0,1,6,0
2709,1.0,0,2.0,24.0,0,1,6,1
2710,1.0,0,1.0,33.0,0,1,7,0
2711,1.0,0,3.0,24.0,0,2,7,0
2712,1.0,0,,29.0,0,2,7,0
2713,1.0,0,1.0,25.0,0,2,6,1
2714,1.0,0,,0.0,0,2,7,0
2715,,0,1.0,13.0,0,2,6,0
2716,1.0,1,3.0,7.0,0,1,7,0
2717,1.0,0,2.0,32.0,0,1,6,0
2718,3.0,1,1.0,34.0,0,1,5,0
2719,3.0,0,1.0,49.0,0,1,6,0
2720,3.0,0,1.0,43.0,0,2,4,1
2721,3.0,0,1.0,0.0,0,2,6,1
2722,3.0,1,1.0,6.0,0,2,6,1
2723,1.0,0,1.0,23.0,0,1,6,1
2724,3.0,0,1.0,43.0,0,1,6,1
2725,3.0,1,3.0,23.0,0,1,6,1
2727,3.0,1,3.0,41.0,0,1,6,1
2728,2.0,0,3.0,54.0,1,1,2,0
2729,2.0,1,1.0,51.0,0,1,2,1
2730,2.0,1,1.0,44.0,0,1,2,1
2731,1.0,1,2.0,48.0,0,2,7,1
2732,1.0,0,1.0,45.0,0,1,7,0
2733,1.0,0,2.0,20.0,0,2,6,0
2734,2.0,0,1.0,33.0,0,1,8,0
2735,1.0,0,1.0,21.0,0,2,7,0
2736,2.0,1,1.0,68.0,0,1,3,1
2737,1.0,0,2.0,23.0,0,1,6,1
2738,1.0,0,1.0,16.0,0,1,7,0
2739,1.0,0,1.0,35.0,0,2,6,0
2740,1.0,1,1.0,22.0,0,1,7,0
2741,1.0,0,1.0,51.0,0,2,6,0
2742,1.0,0,2.0,2.0,0,2,7,0
2743,1.0,1,3.0,29.0,0,2,7,0
2744,1.0,0,1.0,0.0,0,2,7,1
2745,1.0,1,3.0,39.0,0,1,7,1
2746,2.0,0,1.0,55.0,0,2,3,1
2747,1.0,1,1.0,22.0,0,1,7,0
2748,1.0,0,1.0,20.0,0,1,6,0
2749,,0,3.0,25.0,0,1,5,1
2750,1.0,0,3.0,18.0,0,1,6,1
2751,1.0,0,2.0,28.0,0,2,7,0
2752,1.0,0,1.0,26.0,0,2,6,0
2753,1.0,0,2.0,28.0,0,1,6,0
2754,1.0,0,1.0,54.0,0,2,6,0
2755,1.0,0,1.0,56.0,0,1,6,0
2756,3.0,0,1.0,25.0,0,1,5,0
2757,2.0,0,1.0,26.0,0,2,1,0
2758,1.0,0,1.0,14.0,0,1,6,0
2759,1.0,0,1.0,21.0,0,1,5,1
2760,1.0,1,1.0,43.0,0,1,7,1
2761,1.0,0,,37.0,0,1,7,0
2763,2.0,0,1.0,38.0,0,1,8,1
2764,1.0,0,1.0,14.0,0,1,5,1
2765,1.0,0,2.0,20.0,0,2,6,0
2766,2.0,0,1.0,33.0,0,1,2,0
2767,2.0,1,3.0,33.0,0,2,2,1
2768,1.0,0,1.0,13.0,0,1,5,1
2769,2.0,0,1.0,37.0,0,2,4,0
2770,3.0,0,1.0,15.0,0,2,5,0
2771,2.0,0,3.0,33.0,0,2,1,0
2772,1.0,1,2.0,24.0,0,2,7,1
2773,,0,2.0,49.0,0,2,6,0
2774,1.0,0,1.0,24.0,0,2,6,0
2775,1.0,0,1.0,24.0,0,2,5,0
2776,2.0,1,3.0,26.0,0,1,2,1
2777,2.0,1,3.0,40.0,0,1,2,1
2778,1.0,0,3.0,31.0,0,1,6,0
2779,2.0,0,,47.0,0,2,3,1
2780,1.0,0,1.0,19.0,0,1,6,0
2781,2.0,0,3.0,38.0,1,1,3,0
2782,2.0,0,3.0,33.0,0,1,3,1
2783,2.0,1,1.0,45.0,0,2,3,1
2784,1.0,1,1.0,1.0,0,2,7,1
2785,1.0,0,1.0,32.0,0,2,6,0
2786,3.0,1,1.0,70.0,0,2,6,1
2787,1.0,0,2.0,19.0,0,2,7,0
2788,3.0,1,2.0,55.0,0,1,5,1
2789,2.0,0,1.0,48.0,0,1,2,0
2790,1.0,0,1.0,66.0,0,2,7,0
2791,,0,1.0,13.0,0,1,6,0
2792,2.0,0,3.0,40.0,0,2,3,0
2793,1.0,0,1.0,35.0,0,2,5,1
2794,1.0,0,1.0,32.0,0,1,6,0
2795,3.0,0,1.0,51.0,0,1,5,0
2796,2.0,0,1.0,37.0,0,2,2,0
2797,1.0,0,1.0,31.0,0,2,7,0
2798,1.0,0,1.0,37.0,0,2,6,0
2799,2.0,0,1.0,38.0,0,1,3,0
2800,2.0,0,3.0,19.0,0,1,3,0
2801,3.0,1,1.0,33.0,0,1,6,1
2802,1.0,0,1.0,19.0,0,1,6,1
2803,1.0,0,1.0,31.0,0,2,7,1
2804,1.0,0,1.0,43.0,0,2,7,0
2805,1.0,1,1.0,22.0,0,1,7,0
2806,1.0,1,1.0,24.0,0,1,7,0
2807,2.0,0,3.0,21.0,0,1,3,0
2808,2.0,0,1.0,14.0,0,1,3,1
2809,2.0,0,3.0,30.0,0,1,2,1
2810,2.0,1,1.0,22.0,0,1,2,1
2811,1.0,0,1.0,11.0,0,2,7,0
2812,1.0,1,1.0,4.0,0,2,7,0
2813,1.0,0,1.0,0.0,0,2,7,0
2814,1.0,0,1.0,30.0,0,2,6,0
2815,1.0,0,2.0,21.0,0,2,7,0
2817,1.0,0,2.0,57.0,0,1,6,0
2818,3.0,0,1.0,35.0,0,2,6,0
2819,2.0,0,1.0,32.0,0,2,1,0
2820,3.0,0,1.0,32.0,0,2,6,0
2821,1.0,0,1.0,30.0,0,2,6,0
2822,1.0,0,1.0,69.0,0,1,6,0
2823,1.0,1,1.0,21.0,0,2,7,0
2824,3.0,1,2.0,17.0,0,1,5,1
2825,3.0,0,1.0,16.0,0,1,5,0
2826,3.0,1,1.0,25.0,0,2,5,0
2827,2.0,0,1.0,25.0,0,1,5,1
2829,1.0,0,1.0,13.0,0,2,6,0
2830,1.0,0,1.0,37.0,0,1,6,0
2831,3.0,0,1.0,13.0,0,2,6,0
2832,3.0,0,1.0,45.0,0,2,4,0
2833,3.0,0,1.0,55.0,0,2,5,0
2834,1.0,0,1.0,22.0,0,1,6,0
2835,1.0,0,1.0,39.0,0,1,7,0
2836,3.0,0,1.0,35.0,0,2,4,0
2837,1.0,1,2.0,19.0,0,1,7,1
2838,1.0,1,1.0,7.0,0,1,7,1
2839,1.0,0,1.0,19.0,0,1,5,0
2840,1.0,1,1.0,21.0,0,2,7,1
2841,2.0,0,3.0,37.0,0,1,4,1
2842,1.0,0,1.0,35.0,0,1,5,0
2843,1.0,1,1.0,22.0,0,2,7,1
2844,1.0,0,1.0,62.0,0,1,7,0
2845,1.0,1,1.0,41.0,0,1,7,1
2846,2.0,1,1.0,16.0,0,2,2,1
2847,2.0,0,1.0,26.0,0,2,2,0
2848,3.0,1,1.0,36.0,0,1,6,1
2849,1.0,1,2.0,,0,1,7,1
2850,1.0,0,3.0,22.0,0,1,6,0
2851,1.0,0,1.0,40.0,0,2,6,0
2852,2.0,0,3.0,50.0,0,2,3,1
2853,2.0,1,1.0,57.0,0,2,3,1
2854,1.0,0,2.0,15.0,0,1,7,1
2855,2.0,0,3.0,23.0,0,2,4,0
2856,3.0,1,3.0,60.0,0,2,4,1
2857,1.0,0,1.0,73.0,0,1,7,0
2858,1.0,0,1.0,35.0,0,1,7,1
2859,2.0,0,1.0,28.0,0,1,1,0
2860,2.0,0,1.0,27.0,1,2,2,1
2862,2.0,1,1.0,26.0,0,2,4,1
2863,1.0,0,1.0,22.0,0,1,7,0
2864,3.0,0,3.0,22.0,0,1,5,1
2865,3.0,0,2.0,71.0,0,2,6,0
2866,3.0,0,3.0,25.0,0,2,4,1
2867,3.0,1,1.0,27.0,0,2,5,1
2868,1.0,0,1.0,1.0,0,2,7,0
2869,1.0,0,1.0,52.0,0,2,6,1
2870,1.0,1,1.0,0.0,0,2,7,1
2871,2.0,1,3.0,30.0,0,1,2,1
2872,2.0,0,1.0,52.0,1,1,2,0
2873,1.0,0,1.0,12.0,0,1,7,1
2874,1.0,1,1.0,22.0,0,1,7,1
2875,1.0,0,1.0,24.0,0,1,7,1
2876,3.0,0,1.0,22.0,0,1,4,0
2877,1.0,1,2.0,15.0,0,2,7,0
2878,3.0,1,1.0,21.0,0,1,4,1
2879,3.0,1,3.0,56.0,0,1,4,1
2880,3.0,0,1.0,50.0,0,1,4,0
2881,1.0,0,1.0,20.0,0,1,6,0
2882,1.0,0,1.0,32.0,0,1,6,0
2883,1.0,1,1.0,28.0,0,1,7,0
2884,1.0,0,1.0,74.0,0,2,7,0
2885,3.0,1,1.0,25.0,0,2,5,1
2886,3.0,0,1.0,31.0,0,2,5,0
2887,1.0,1,2.0,6.0,0,2,7,1
2888,1.0,1,,17.0,0,1,7,1
2889,3.0,1,1.0,12.0,0,1,6,1
2890,3.0,0,1.0,47.0,0,1,6,1
2891,3.0,1,1.0,46.0,0,1,6,1
2892,2.0,0,3.0,31.0,0,2,2,1
2893,2.0,0,1.0,36.0,0,2,2,1
2894,1.0,0,3.0,15.0,0,1,7,0
2895,3.0,0,1.0,38.0,0,2,6,0
2896,1.0,1,3.0,48.0,0,2,7,1
2897,1.0,1,1.0,21.0,0,2,7,1
2898,,1,1.0,4.0,0,2,7,1
2899,3.0,1,1.0,31.0,0,1,6,1
2900,1.0,0,2.0,31.0,0,1,7,0
2901,2.0,0,2.0,62.0,1,2,3,1
2902,1.0,1,1.0,29.0,0,1,7,1
2904,3.0,0,1.0,26.0,0,2,5,0
2905,3.0,0,1.0,43.0,0,2,6,0
2906,3.0,0,1.0,32.0,0,2,6,0
2907,3.0,1,3.0,24.0,0,2,6,1
2908,3.0,1,1.0,49.0,0,1,6,1
2909,1.0,0,1.0,21.0,0,2,6,1
2910,1.0,0,1.0,18.0,0,2,7,1
2911,1.0,1,1.0,18.0,0,2,7,1
2912,1.0,1,1.0,14.0,0,2,7,0
2913,3.0,0,1.0,21.0,0,1,4,0
2914,3.0,1,3.0,25.0,0,1,6,1
2915,2.0,0,3.0,56.0,0,2,5,0
2916,1.0,0,1.0,0.0,0,2,7,1
2917,1.0,0,1.0,55.0,0,2,6,0
2918,1.0,1,1.0,14.0,0,2,7,0
2919,3.0,0,1.0,13.0,0,1,6,0
2920,3.0,0,3.0,43.0,0,1,6,0
2921,1.0,1,1.0,39.0,0,1,7,0
2922,3.0,1,1.0,,0,1,6,1
2923,1.0,0,1.0,24.0,0,1,6,1
2924,1.0,0,1.0,26.0,0,2,6,1
2925,1.0,1,3.0,22.0,0,2,7,1
2926,,0,1.0,26.0,0,1,6,0
2927,3.0,0,,19.0,0,1,4,1
2928,3.0,1,1.0,38.0,0,1,6,1
2929,2.0,1,3.0,38.0,0,1,2,1
2930,2.0,0,1.0,77.0,0,1,5,1
2931,1.0,0,3.0,28.0,0,2,6,0
2932,1.0,0,1.0,22.0,0,1,6,0
2933,1.0,0,1.0,20.0,0,1,5,0
2934,1.0,0,1.0,18.0,0,2,6,1
2935,2.0,0,3.0,10.0,0,2,2,1
2936,2.0,1,3.0,34.0,0,2,2,1
2937,1.0,0,1.0,43.0,0,2,6,0
2938,3.0,1,3.0,31.0,0,2,5,0
2939,3.0,1,3.0,40.0,0,1,4,1
2940,3.0,0,1.0,25.0,0,1,4,0
2941,3.0,1,1.0,68.0,0,2,6,1
2942,1.0,0,1.0,20.0,0,1,6,0
2943,3.0,0,1.0,27.0,1,1,6,1
2944,1.0,0,1.0,1.0,0,2,7,0
2945,1.0,0,2.0,60.0,0,2,7,0
2946,1.0,0,3.0,28.0,0,2,7,1
2947,1.0,0,2.0,11.0,0,2,7,0
2949,1.0,1,1.0,9.0,0,2,7,0
2950,3.0,0,1.0,38.0,0,1,6,0
2951,1.0,0,3.0,18.0,0,1,6,0
2952,1.0,0,1.0,40.0,0,1,6,0
2953,1.0,0,1.0,21.0,0,1,6,0
2954,1.0,1,1.0,24.0,0,2,7,0
2955,2.0,0,1.0,26.0,0,1,1,0
2956,2.0,0,1.0,47.0,0,1,1,0
2957,2.0,0,1.0,46.0,0,1,1,0
2958,1.0,1,3.0,55.0,0,2,7,1
2959,1.0,0,1.0,50.0,0,1,7,0
2960,3.0,1,1.0,10.0,0,1,6,1
2961,2.0,0,3.0,17.0,0,2,5,0
2962,2.0,0,3.0,20.0,0,2,5,0
2963,2.0,0,1.0,37.0,0,2,5,0
2964,1.0,0,1.0,24.0,0,1,6,0
2965,1.0,0,3.0,43.0,0,1,7,0
2966,1.0,0,1.0,0.0,0,1,7,0
2967,1.0,0,1.0,24.0,0,2,5,0
2968,3.0,0,1.0,22.0,0,1,4,0
2969,,1,1.0,14.0,0,2,7,1
2970,1.0,1,1.0,3.0,0,2,7,1
2971,1.0,1,3.0,22.0,0,2,7,1
2972,1.0,0,1.0,23.0,0,2,5,1
2973,3.0,0,1.0,56.0,0,1,5,0
2974,1.0,0,1.0,36.0,0,2,6,1
2975,1.0,0,3.0,58.0,0,2,6,0
2976,1.0,0,1.0,1.0,0,2,7,0
2977,3.0,1,1.0,39.0,0,2,5,0
2978,1.0,0,1.0,33.0,0,1,7,0
2979,1.0,0,2.0,19.0,0,2,7,0
2980,1.0,0,1.0,,0,1,7,0
2981,1.0,0,1.0,33.0,0,2,6,1
2982,2.0,1,3.0,17.0,0,2,3,1
2983,2.0,0,1.0,28.0,0,2,3,1
2984,1.0,0,1.0,21.0,0,2,7,0
2985,2.0,0,1.0,45.0,0,2,2,1
2986,3.0,1,1.0,62.0,0,1,6,1
2987,3.0,1,1.0,43.0,0,2,6,1
2988,1.0,0,1.0,27.0,0,2,6,0
2989,1.0,1,3.0,1.0,0,1,7,1
2990,1.0,0,1.0,31.0,0,1,6,0
2991,1.0,0,1.0,18.0,0,1,5,0
2992,3.0,0,1.0,21.0,0,1,4,0
2993,3.0,0,1.0,7.0,0,1,6,1
2994,3.0,0,1.0,22.0,0,1,4,0
2995,3.0,1,1.0,26.0,0,2,5,0
2996,1.0,1,1.0,30.0,0,2,7,1
2997,1.0,0,1.0,17.0,0,2,5,0
2998,1.0,1,1.0,,0,1,7,0
2999,1.0,0,3.0,10.0,0,2,7,0
3000,1.0,0,1.0,25.0,0,1,5,0
3001,1.0,0,1.0,21.0,0,1,7,0
3002,1.0,0,3.0,53.0,0,2,6,0
3003,1.0,0,1.0,21.0,0,1,7,0
3004,2.0,0,1.0,28.0,0,2,3,1
3005,1.0,1,2.0,20.0,0,2,7,1
3006,2.0,1,3.0,54.0,0,2,5,1
3007,1.0,1,1.0,9.0,0,1,7,0
3008,1.0,0,1.0,20.0,0,1,7,0
3009,1.0,0,,19.0,0,2,6,0
3010,1.0,0,1.0,32.0,0,1,6,0
3011,3.0,0,1.0,22.0,0,2,5,0
3012,2.0,0,3.0,35.0,0,2,3,1
3013,1.0,0,1.0,26.0,0,1,7,1
3014,1.0,1,1.0,51.0,0,1,7,0
3015,1.0,0,3.0,8.0,0,1,7,1
3016,1.0,0,1.0,40.0,0,2,7,1
3017,1.0,1,3.0,2.0,0,2,7,1
3018,1.0,1,2.0,19.0,0,2,7,0
3019,1.0,1,1.0,32.0,0,1,7,1
3020,1.0,0,3.0,16.0,0,1,7,0
3021,1.0,0,1.0,64.0,0,1,7,0
3022,1.0,0,3.0,35.0,0,2,6,1
3023,2.0,0,1.0,33.0,0,1,1,0
3024,2.0,0,3.0,9.0,0,2,3,1
3025,2.0,1,1.0,21.0,0,2,3,1
3026,2.0,1,1.0,28.0,0,2,3,1
3027,2.0,1,1.0,28.0,0,2,3,1
3028,1.0,1,2.0,31.0,0,1,7,1
3029,1.0,0,3.0,32.0,0,1,6,0
3030,2.0,1,3.0,43.0,0,2,2,1
3031,2.0,1,1.0,60.0,0,2,2,1
3032,2.0,0,1.0,43.0,0,2,2,1
3033,1.0,0,1.0,43.0,0,2,6,0
3034,1.0,0,1.0,19.0,0,2,6,0
3035,1.0,0,1.0,21.0,0,2,7,0
3036,1.0,0,1.0,38.0,0,2,7,0
3037,1.0,1,2.0,17.0,0,1,7,1
3038,1.0,1,2.0,29.0,0,1,7,1
3039,1.0,0,2.0,2.0,0,2,7,1
3041,1.0,0,3.0,18.0,0,2,6,0
3042,1.0,1,1.0,16.0,0,1,7,1
3043,2.0,1,1.0,52.0,0,2,2,1
3045,2.0,1,3.0,14.0,0,2,2,1
3046,2.0,0,1.0,25.0,1,2,2,1
3047,2.0,1,1.0,34.0,0,2,2,1
3048,3.0,0,1.0,20.0,0,2,6,1
3049,1.0,1,2.0,28.0,0,1,7,1
3050,1.0,1,1.0,,0,1,7,0
3051,1.0,0,3.0,20.0,0,1,7,0
3052,1.0,0,3.0,44.0,0,2,6,1
3053,1.0,0,1.0,64.0,0,1,6,0
3054,1.0,0,,27.0,0,1,6,1
3055,1.0,0,1.0,24.0,0,2,7,0
3056,3.0,1,,38.0,0,1,6,1
3057,3.0,0,1.0,47.0,0,1,6,0
3058,1.0,1,3.0,8.0,0,2,7,1
3059,1.0,0,1.0,1.0,0,2,7,1
3060,1.0,0,3.0,0.0,0,2,7,1
3061,1.0,0,1.0,20.0,0,2,7,1
3062,2.0,1,1.0,41.0,0,1,4,1
3063,3.0,1,1.0,35.0,0,1,4,0
3064,3.0,0,3.0,31.0,0,1,4,0
3065,1.0,0,2.0,14.0,0,1,6,0
3066,1.0,0,1.0,25.0,0,1,7,0
3067,2.0,1,1.0,26.0,0,1,4,1
3068,2.0,0,1.0,26.0,0,2,5,0
3069,2.0,0,1.0,30.0,0,1,5,0
3070,2.0,1,3.0,49.0,0,2,2,1
3071,1.0,0,1.0,19.0,0,2,6,0
