,HomePlanet,CryoSleep,Destination,Age,VIP,Side,Deck
3143,1.0,0,3.0,22.0,0,1,6
3144,3.0,1,1.0,29.0,0,2,6
3145,3.0,0,3.0,35.0,0,2,4
3146,1.0,1,1.0,20.0,0,1,7
3147,1.0,1,2.0,16.0,0,2,7
3148,2.0,0,1.0,38.0,0,1,3
3149,2.0,1,1.0,35.0,0,1,3
3150,2.0,0,1.0,19.0,0,1,3
3151,2.0,0,2.0,25.0,1,1,3
3152,1.0,0,1.0,32.0,0,2,5
3153,1.0,0,1.0,24.0,0,1,5
3154,1.0,1,1.0,20.0,0,1,7
3155,1.0,1,1.0,27.0,0,1,7
3156,1.0,0,1.0,18.0,0,1,7
3157,2.0,1,1.0,31.0,0,1,2
3158,1.0,1,1.0,47.0,0,2,7
3159,2.0,1,1.0,58.0,0,1,2
3161,1.0,1,2.0,35.0,0,1,7
3162,3.0,1,1.0,38.0,0,1,6
3163,1.0,0,1.0,32.0,0,1,7
3164,2.0,1,3.0,35.0,0,1,5
3165,2.0,0,1.0,27.0,0,1,5
3166,1.0,0,1.0,61.0,0,1,6
3167,3.0,0,1.0,72.0,0,1,4
3168,3.0,0,1.0,30.0,0,1,5
3169,3.0,1,1.0,14.0,0,1,6
3170,1.0,1,1.0,28.0,0,1,7
3171,1.0,1,1.0,20.0,0,1,7
3172,1.0,1,1.0,41.0,0,2,7
3173,1.0,1,1.0,29.0,0,2,7
3174,2.0,1,1.0,32.0,0,1,3
3175,1.0,0,1.0,33.0,0,1,6
3176,1.0,0,1.0,27.0,0,1,6
3177,1.0,0,3.0,21.0,0,1,6
3178,1.0,0,1.0,21.0,0,1,6
3179,1.0,0,1.0,18.0,0,2,6
3180,1.0,1,3.0,3.0,0,2,7
3181,1.0,1,2.0,0.0,0,2,7
3182,2.0,0,1.0,41.0,0,2,1
3183,1.0,0,1.0,57.0,0,2,4
3184,3.0,1,1.0,50.0,0,1,6
3185,3.0,0,1.0,54.0,0,1,6
3186,1.0,0,1.0,49.0,0,2,6
3187,3.0,0,1.0,19.0,0,2,6
3188,3.0,1,1.0,51.0,0,1,6
3189,3.0,0,1.0,26.0,0,1,5
3190,1.0,1,3.0,5.0,0,1,7
3191,1.0,0,1.0,13.0,0,1,6
3192,1.0,1,2.0,0.0,0,1,7
3193,1.0,0,3.0,8.0,0,1,7
3194,1.0,1,1.0,27.0,0,1,7
3195,1.0,0,2.0,13.0,0,1,6
3196,1.0,0,1.0,47.0,0,1,6
3197,1.0,1,1.0,6.0,0,1,7
3198,1.0,1,1.0,59.0,0,2,7
3199,1.0,0,3.0,20.0,0,2,6
3200,3.0,1,1.0,35.0,0,2,6
3201,1.0,0,1.0,22.0,0,2,6
3202,3.0,0,3.0,16.0,0,2,4
3204,3.0,1,1.0,26.0,0,1,6
3206,3.0,1,3.0,23.0,0,2,5
3207,1.0,0,1.0,21.0,0,2,7
3208,1.0,0,1.0,32.0,0,1,6
3209,1.0,1,2.0,25.0,0,2,6
3210,1.0,1,2.0,50.0,0,2,7
3211,2.0,0,3.0,27.0,0,2,8
3212,2.0,0,3.0,44.0,0,2,8
3213,2.0,0,1.0,47.0,0,2,8
3214,2.0,0,1.0,58.0,0,2,3
3215,2.0,1,3.0,27.0,0,2,3
3216,3.0,1,1.0,52.0,0,2,6
3217,1.0,0,1.0,21.0,0,1,6
3218,1.0,0,1.0,25.0,0,1,5
3219,1.0,0,2.0,31.0,0,2,5
3220,1.0,1,1.0,28.0,0,2,5
3221,1.0,0,1.0,42.0,0,2,6
3222,1.0,1,1.0,49.0,0,2,7
3223,1.0,0,1.0,3.0,0,2,7
3224,1.0,1,1.0,5.0,0,2,7
3225,1.0,0,1.0,26.0,0,2,6
3226,2.0,0,3.0,57.0,0,1,1
3227,3.0,0,1.0,29.0,0,1,5
3228,1.0,1,1.0,29.0,0,1,7
3229,2.0,0,1.0,21.0,0,1,2
3230,2.0,1,3.0,25.0,0,1,2
3231,2.0,0,3.0,26.0,0,1,1
3232,2.0,0,3.0,33.0,1,1,1
3233,2.0,0,3.0,43.0,0,1,2
3234,2.0,0,3.0,26.0,0,1,2
3235,2.0,1,1.0,13.0,0,1,5
3236,3.0,0,1.0,30.0,0,1,5
3237,3.0,1,3.0,8.0,0,1,6
3238,1.0,1,2.0,26.0,0,1,7
3239,2.0,0,1.0,23.0,0,2,3
3240,1.0,0,1.0,22.0,0,2,6
3241,3.0,1,1.0,36.0,0,1,6
3242,1.0,0,1.0,35.0,0,2,6
3244,2.0,1,1.0,15.0,0,1,3
3245,2.0,1,3.0,18.0,0,1,3
3246,2.0,0,1.0,41.0,0,1,3
3248,1.0,0,1.0,22.0,0,2,6
3249,1.0,1,3.0,26.0,0,1,7
3250,1.0,1,2.0,0.0,0,1,7
3251,1.0,0,1.0,16.0,0,1,6
3252,1.0,0,2.0,27.0,0,1,5
3253,1.0,0,3.0,13.0,0,1,7
3254,1.0,0,3.0,1.0,0,1,7
3255,1.0,0,1.0,32.0,0,1,7
3256,1.0,0,1.0,35.0,0,1,6
3257,1.0,1,1.0,40.0,0,2,7
3258,1.0,0,3.0,17.0,0,2,6
3259,1.0,0,2.0,49.0,0,2,6
3260,1.0,1,1.0,21.0,0,2,7
3261,1.0,1,3.0,9.0,0,1,7
3262,3.0,0,1.0,27.0,0,2,6
3263,2.0,0,1.0,59.0,0,1,3
3264,1.0,0,2.0,25.0,0,1,6
3265,1.0,0,1.0,21.0,0,2,6
3266,1.0,0,1.0,15.0,0,1,6
3267,2.0,1,3.0,28.0,0,2,3
3268,1.0,0,1.0,42.0,0,1,5
3269,1.0,1,1.0,22.0,0,1,7
3270,1.0,0,1.0,21.0,0,2,6
3271,1.0,0,1.0,48.0,0,1,6
3272,1.0,0,1.0,24.0,0,1,6
3273,2.0,1,1.0,47.0,0,1,3
3274,2.0,1,3.0,13.0,0,1,3
3275,2.0,0,3.0,32.0,0,1,3
3276,1.0,0,2.0,29.0,0,1,7
3277,1.0,1,1.0,35.0,0,2,7
3278,3.0,0,1.0,24.0,0,2,5
3279,3.0,0,1.0,52.0,0,2,5
3280,1.0,0,1.0,21.0,0,2,6
3281,3.0,1,1.0,36.0,0,1,6
3283,2.0,1,1.0,39.0,0,1,4
3284,1.0,1,1.0,59.0,0,2,7
3285,3.0,1,3.0,45.0,0,1,6
3286,1.0,1,2.0,25.0,0,1,7
3287,3.0,0,1.0,64.0,0,2,6
3288,3.0,0,3.0,24.0,0,2,6
3289,2.0,0,1.0,36.0,0,2,5
3290,2.0,0,1.0,26.0,0,2,5
3291,3.0,0,1.0,31.0,0,2,5
3292,1.0,0,1.0,18.0,0,2,6
3293,1.0,1,2.0,21.0,0,1,7
3294,2.0,0,1.0,34.0,0,2,2
3295,1.0,0,1.0,32.0,0,1,6
3296,3.0,1,1.0,19.0,0,2,6
3297,1.0,1,1.0,18.0,0,2,7
3298,1.0,0,1.0,39.0,0,1,6
3299,1.0,0,3.0,26.0,0,2,7
3300,1.0,1,1.0,19.0,0,1,7
3301,2.0,1,1.0,16.0,0,2,1
3302,2.0,0,1.0,24.0,0,2,1
3303,1.0,1,1.0,2.0,0,2,7
3304,1.0,1,1.0,10.0,0,2,7
3305,1.0,1,1.0,2.0,0,2,7
3306,1.0,0,3.0,21.0,0,2,6
3307,1.0,1,2.0,5.0,0,2,7
3308,1.0,1,2.0,29.0,0,2,7
3309,3.0,0,1.0,41.0,0,2,6
3310,3.0,0,3.0,32.0,0,1,6
3311,3.0,1,1.0,23.0,0,1,6
3312,1.0,1,2.0,23.0,0,1,7
3313,1.0,0,1.0,40.0,0,2,5
3314,3.0,0,1.0,45.0,0,1,6
3315,1.0,0,1.0,30.0,0,2,6
3316,1.0,0,1.0,56.0,0,2,6
3318,1.0,0,1.0,19.0,0,2,7
3319,1.0,1,1.0,46.0,0,2,7
3320,1.0,0,1.0,0.0,0,2,7
3321,1.0,0,2.0,60.0,0,1,6
3322,1.0,1,1.0,39.0,0,1,7
3323,1.0,1,2.0,20.0,0,1,7
3324,1.0,0,2.0,64.0,0,2,6
3325,2.0,0,1.0,34.0,0,2,3
3326,1.0,1,2.0,30.0,0,1,7
3327,3.0,0,1.0,62.0,0,1,4
3328,2.0,1,1.0,29.0,0,2,2
3329,1.0,0,1.0,33.0,0,2,6
3330,1.0,1,1.0,31.0,0,2,7
3331,1.0,0,1.0,51.0,0,1,5
3332,1.0,0,1.0,23.0,0,2,7
3333,1.0,0,1.0,18.0,0,1,5
3334,1.0,0,1.0,47.0,0,1,5
3335,1.0,0,1.0,58.0,0,2,6
3336,2.0,1,1.0,46.0,0,2,3
3337,3.0,0,1.0,44.0,0,1,4
3338,1.0,1,1.0,19.0,0,1,7
3339,1.0,0,2.0,43.0,0,1,6
3340,1.0,0,1.0,21.0,0,2,6
3341,3.0,0,2.0,29.0,0,2,6
3342,1.0,0,2.0,13.0,0,1,7
3343,1.0,0,2.0,16.0,0,1,7
3344,1.0,0,1.0,25.0,0,1,6
3345,1.0,0,1.0,19.0,0,1,5
3346,2.0,0,1.0,29.0,0,1,5
3347,2.0,0,1.0,35.0,1,1,5
3348,2.0,0,3.0,56.0,0,1,5
3349,1.0,0,1.0,20.0,0,2,5
3350,1.0,1,2.0,38.0,0,1,7
3351,3.0,0,1.0,18.0,0,1,6
3352,3.0,0,1.0,26.0,0,2,6
3353,3.0,1,3.0,0.0,0,2,6
3354,3.0,0,1.0,2.0,0,2,6
3355,1.0,0,1.0,36.0,0,1,7
3356,1.0,0,2.0,25.0,0,2,6
3357,2.0,1,1.0,2.0,0,1,2
3358,2.0,0,1.0,0.0,0,1,2
3359,2.0,1,1.0,18.0,0,1,2
3360,2.0,0,1.0,60.0,0,1,2
3361,2.0,1,2.0,26.0,0,1,2
3362,2.0,0,1.0,36.0,0,1,2
3363,3.0,0,1.0,22.0,0,2,5
3364,1.0,1,3.0,21.0,0,2,7
3365,1.0,0,1.0,37.0,0,2,7
3366,1.0,1,1.0,65.0,0,1,7
3367,1.0,0,1.0,44.0,0,2,7
3369,3.0,0,1.0,31.0,0,1,6
3370,2.0,1,1.0,21.0,0,2,2
3371,2.0,1,1.0,47.0,0,2,2
3372,1.0,0,1.0,19.0,0,2,5
3373,1.0,0,1.0,33.0,0,1,6
3374,2.0,0,1.0,25.0,0,2,2
3375,2.0,1,1.0,16.0,0,2,2
3376,2.0,0,1.0,44.0,0,2,2
3377,2.0,0,1.0,9.0,0,2,2
3378,1.0,1,2.0,15.0,0,1,7
3379,1.0,1,2.0,34.0,0,2,7
3380,1.0,1,3.0,24.0,0,1,7
3381,1.0,0,1.0,39.0,0,1,6
3382,1.0,0,1.0,27.0,0,2,5
3383,1.0,1,1.0,34.0,0,1,7
3384,3.0,1,1.0,24.0,0,1,6
3385,2.0,0,1.0,43.0,0,1,2
3386,1.0,0,2.0,41.0,0,1,6
3387,1.0,1,1.0,26.0,0,2,7
3388,3.0,0,1.0,27.0,0,1,5
3390,1.0,0,1.0,34.0,0,2,6
3391,2.0,1,3.0,33.0,0,2,3
3392,1.0,1,1.0,16.0,0,1,7
3393,1.0,1,1.0,6.0,0,1,7
3394,3.0,0,3.0,13.0,0,2,4
3395,1.0,0,1.0,50.0,0,2,7
3396,1.0,0,1.0,24.0,0,2,6
3397,1.0,0,1.0,18.0,0,2,7
3398,1.0,0,1.0,24.0,0,1,6
3399,1.0,1,2.0,16.0,0,1,7
3400,1.0,0,2.0,22.0,0,1,6
3401,3.0,0,1.0,13.0,0,1,6
3402,3.0,1,3.0,29.0,0,1,6
3403,1.0,0,1.0,30.0,0,1,7
3404,2.0,1,1.0,25.0,0,2,3
3405,2.0,1,1.0,23.0,0,2,3
3406,2.0,1,3.0,28.0,0,2,3
3407,1.0,1,2.0,37.0,0,1,7
3408,1.0,0,1.0,21.0,0,1,5
3409,2.0,0,1.0,54.0,0,2,2
3410,2.0,1,3.0,21.0,0,2,2
3412,2.0,1,1.0,21.0,0,1,2
3413,1.0,1,2.0,21.0,0,2,7
3414,1.0,0,1.0,23.0,0,1,6
3415,1.0,0,2.0,40.0,0,2,7
3417,1.0,0,1.0,25.0,0,2,5
3418,3.0,0,1.0,24.0,0,2,6
3419,2.0,0,1.0,37.0,0,1,5
3420,2.0,0,1.0,25.0,0,2,5
3422,1.0,1,1.0,3.0,0,2,7
3423,1.0,1,1.0,2.0,0,1,7
3424,1.0,0,1.0,22.0,0,1,7
3425,1.0,0,1.0,24.0,0,2,6
3426,1.0,0,3.0,17.0,0,2,6
3427,1.0,1,1.0,53.0,0,2,7
3428,1.0,0,1.0,23.0,0,2,6
3429,1.0,0,3.0,29.0,0,2,6
3430,3.0,1,1.0,21.0,0,1,6
3431,1.0,0,1.0,22.0,0,1,6
3432,1.0,0,1.0,2.0,0,1,7
3433,1.0,0,1.0,26.0,0,1,6
3434,1.0,0,1.0,20.0,0,1,7
3435,1.0,1,1.0,14.0,0,1,7
3436,1.0,0,2.0,26.0,0,1,6
3437,1.0,1,1.0,23.0,0,2,7
3438,1.0,0,1.0,21.0,0,1,7
3439,1.0,0,1.0,20.0,0,1,6
3440,1.0,0,1.0,19.0,0,1,6
3441,2.0,1,1.0,29.0,0,2,4
3442,1.0,1,1.0,58.0,0,2,7
3443,1.0,1,3.0,13.0,0,2,7
3444,1.0,0,1.0,32.0,0,2,6
3445,1.0,1,3.0,23.0,0,2,7
3446,2.0,1,3.0,38.0,0,2,2
3447,2.0,0,3.0,47.0,0,2,2
3448,2.0,0,1.0,38.0,0,2,2
3449,2.0,0,3.0,47.0,0,2,2
3450,1.0,1,3.0,20.0,0,2,7
3451,1.0,1,3.0,32.0,0,2,7
3452,2.0,1,1.0,42.0,0,1,3
3453,2.0,0,1.0,34.0,0,1,3
3454,1.0,0,1.0,60.0,0,1,6
3455,3.0,1,1.0,30.0,0,2,6
3456,1.0,1,1.0,11.0,0,2,6
3457,3.0,1,1.0,45.0,0,2,5
3458,2.0,1,3.0,39.0,1,1,3
3459,1.0,0,1.0,19.0,0,1,6
3460,1.0,0,1.0,18.0,0,1,6
3461,1.0,0,2.0,34.0,0,2,6
3462,1.0,1,1.0,26.0,0,2,7
3463,1.0,0,3.0,30.0,0,1,5
3464,2.0,1,1.0,48.0,0,2,3
3465,1.0,1,3.0,38.0,0,2,3
3467,2.0,1,3.0,47.0,0,2,3
3468,3.0,0,1.0,29.0,0,1,6
3469,3.0,1,1.0,8.0,0,1,6
3470,3.0,1,1.0,47.0,0,1,6
3471,3.0,0,1.0,26.0,1,1,5
3472,3.0,1,3.0,13.0,0,1,6
3473,1.0,0,1.0,18.0,0,2,6
3474,3.0,0,1.0,27.0,0,2,6
3475,2.0,0,1.0,27.0,0,1,4
3476,2.0,0,1.0,30.0,0,1,2
3477,2.0,0,1.0,25.0,0,1,2
3478,3.0,0,1.0,26.0,0,1,4
3479,1.0,0,1.0,20.0,0,2,6
3480,2.0,0,1.0,52.0,0,2,5
3481,1.0,1,1.0,3.0,0,1,7
3482,1.0,0,1.0,6.0,0,1,7
3483,1.0,0,1.0,0.0,0,1,7
3484,1.0,0,1.0,22.0,0,1,6
3485,1.0,1,1.0,1.0,0,1,7
3486,1.0,0,1.0,44.0,0,1,6
3487,1.0,1,2.0,18.0,0,1,7
3488,1.0,0,1.0,20.0,0,2,6
3489,1.0,0,1.0,29.0,0,1,5
3490,1.0,0,1.0,28.0,0,1,6
3491,2.0,1,3.0,39.0,0,1,1
3492,1.0,1,1.0,11.0,0,1,7
3493,1.0,1,2.0,2.0,0,1,7
3494,1.0,0,1.0,15.0,0,1,6
3495,1.0,1,1.0,32.0,0,1,7
3496,1.0,0,2.0,15.0,0,1,6
3497,1.0,0,1.0,1.0,0,1,7
3498,1.0,0,1.0,20.0,0,1,6
3499,2.0,1,3.0,25.0,0,2,1
3500,2.0,0,1.0,32.0,1,2,1
3501,2.0,1,3.0,32.0,0,2,5
3502,1.0,0,1.0,18.0,0,1,6
3503,1.0,0,1.0,49.0,0,1,6
3504,1.0,0,3.0,2.0,0,2,7
3505,1.0,0,1.0,13.0,0,2,6
3506,3.0,0,1.0,28.0,0,1,6
3507,3.0,0,2.0,56.0,0,1,6
3508,1.0,0,1.0,27.0,0,2,6
3509,1.0,1,1.0,34.0,0,2,7
3510,2.0,1,1.0,28.0,0,1,2
3511,1.0,0,1.0,31.0,0,1,7
3512,3.0,0,1.0,24.0,0,1,6
3513,1.0,1,1.0,8.0,0,2,7
3514,1.0,0,1.0,20.0,0,2,7
3515,1.0,0,2.0,63.0,0,2,6
3516,1.0,0,3.0,0.0,0,2,7
3517,1.0,0,1.0,13.0,0,1,5
3518,3.0,0,1.0,1.0,0,2,6
3519,3.0,0,1.0,13.0,0,2,6
3520,3.0,0,1.0,2.0,0,2,6
3521,1.0,1,1.0,18.0,0,1,7
3522,3.0,1,1.0,30.0,0,1,6
3523,2.0,1,3.0,35.0,0,2,2
3524,3.0,0,3.0,28.0,0,1,6
3525,3.0,1,1.0,28.0,0,1,6
3526,1.0,0,1.0,48.0,0,2,7
3527,2.0,1,1.0,34.0,0,1,3
3528,1.0,0,1.0,16.0,0,2,6
3529,1.0,0,2.0,24.0,0,2,6
3530,1.0,0,1.0,53.0,0,2,2
3531,1.0,0,1.0,24.0,0,2,6
3532,3.0,1,1.0,32.0,0,1,6
3533,1.0,1,3.0,15.0,0,2,7
3534,1.0,0,2.0,24.0,0,1,7
3535,1.0,0,1.0,35.0,0,1,6
3536,2.0,0,1.0,42.0,0,1,3
3537,1.0,0,2.0,18.0,0,1,6
3538,1.0,0,1.0,15.0,0,1,6
3539,3.0,0,1.0,37.0,0,1,6
3540,3.0,1,1.0,35.0,0,2,5
3541,1.0,1,1.0,34.0,0,2,7
3542,1.0,1,3.0,21.0,0,2,7
3543,1.0,0,1.0,14.0,0,1,6
3544,3.0,0,1.0,16.0,0,2,6
3545,1.0,0,3.0,23.0,0,2,6
3546,2.0,0,1.0,53.0,0,2,3
3547,2.0,1,1.0,18.0,0,2,2
3548,1.0,0,1.0,16.0,0,1,6
3549,2.0,1,1.0,34.0,0,1,4
3550,1.0,1,1.0,13.0,0,1,7
3551,1.0,0,2.0,25.0,0,2,6
3553,3.0,0,1.0,39.0,0,2,6
3554,1.0,0,3.0,19.0,0,1,6
3555,3.0,0,1.0,21.0,0,2,6
3556,1.0,1,1.0,20.0,0,1,7
3557,1.0,0,2.0,16.0,0,1,6
3558,1.0,0,1.0,9.0,0,1,7
3559,1.0,0,1.0,18.0,0,2,6
3560,1.0,0,3.0,23.0,0,2,6
3561,1.0,0,1.0,36.0,0,2,6
3562,1.0,0,1.0,30.0,0,2,6
3563,1.0,0,1.0,46.0,0,2,6
3564,1.0,0,1.0,22.0,0,2,5
3565,1.0,1,1.0,1.0,0,2,7
3566,1.0,1,1.0,21.0,0,2,7
3567,1.0,1,1.0,24.0,0,2,7
3568,1.0,0,1.0,51.0,0,2,7
3569,1.0,1,1.0,26.0,0,1,7
3570,2.0,0,3.0,35.0,0,2,1
3571,1.0,0,2.0,22.0,0,2,7
3572,2.0,1,3.0,30.0,0,2,2
3573,2.0,1,1.0,28.0,0,2,2
3574,2.0,1,3.0,33.0,0,2,2
3575,2.0,0,1.0,56.0,0,2,2
3576,2.0,1,3.0,32.0,0,2,2
3577,3.0,0,1.0,39.0,0,2,5
3578,1.0,0,1.0,25.0,0,1,6
3579,1.0,0,1.0,25.0,0,1,5
3580,1.0,0,1.0,34.0,0,1,7
3581,1.0,0,1.0,26.0,0,1,5
3582,1.0,0,3.0,18.0,0,1,6
3583,1.0,0,1.0,18.0,0,2,7
3585,1.0,1,2.0,21.0,0,1,7
3586,3.0,1,1.0,47.0,0,2,5
3587,1.0,0,1.0,18.0,0,1,6
3588,1.0,0,1.0,43.0,0,2,6
3589,1.0,1,1.0,18.0,0,2,7
3590,2.0,0,1.0,25.0,0,1,3
3591,1.0,1,3.0,30.0,0,2,7
3592,3.0,0,1.0,21.0,0,1,6
3593,3.0,0,1.0,24.0,0,1,6
3594,3.0,0,3.0,20.0,0,1,6
3595,2.0,1,3.0,30.0,0,2,2
3596,2.0,1,1.0,58.0,0,2,2
3597,1.0,0,2.0,36.0,0,2,6
3598,2.0,1,1.0,27.0,0,2,3
3599,2.0,0,1.0,33.0,1,1,2
3600,2.0,0,1.0,55.0,0,2,2
3601,2.0,1,3.0,24.0,0,2,2
3602,1.0,0,3.0,17.0,0,1,7
3603,1.0,0,1.0,19.0,0,2,5
3604,1.0,1,2.0,25.0,0,1,7
3605,1.0,0,1.0,22.0,0,1,5
3606,1.0,1,1.0,16.0,0,1,7
3607,1.0,0,1.0,36.0,0,1,6
3608,1.0,0,1.0,40.0,0,1,6
3609,1.0,0,1.0,21.0,0,1,6
3610,1.0,0,3.0,24.0,0,1,5
3611,3.0,0,1.0,26.0,0,1,5
3612,2.0,1,1.0,30.0,0,1,1
3613,2.0,0,3.0,27.0,0,1,1
3614,1.0,1,1.0,24.0,0,1,7
3615,2.0,1,1.0,23.0,0,2,3
3616,2.0,1,3.0,55.0,0,2,3
3617,2.0,1,3.0,47.0,0,2,3
3618,2.0,1,3.0,31.0,0,2,3
3619,2.0,1,1.0,40.0,0,2,3
3620,1.0,0,1.0,19.0,0,2,6
3621,1.0,0,1.0,18.0,0,1,6
3622,1.0,0,3.0,48.0,0,2,6
3623,1.0,0,1.0,15.0,0,2,7
3624,1.0,0,1.0,47.0,0,2,6
3625,1.0,0,1.0,21.0,0,2,5
3626,1.0,1,1.0,18.0,0,2,7
3627,1.0,0,1.0,20.0,0,1,5
3628,3.0,1,1.0,20.0,0,2,5
3630,3.0,1,1.0,22.0,0,2,5
3631,1.0,1,1.0,16.0,0,1,7
3632,3.0,0,1.0,26.0,0,2,6
3633,3.0,0,1.0,27.0,0,2,5
3634,1.0,0,3.0,17.0,0,1,6
3635,1.0,0,1.0,24.0,0,2,6
3636,1.0,1,2.0,55.0,0,1,7
3637,1.0,1,1.0,7.0,0,1,7
3638,1.0,0,1.0,26.0,0,1,7
3639,1.0,0,1.0,29.0,0,2,7
3640,1.0,0,3.0,31.0,0,2,5
3641,1.0,0,1.0,44.0,0,2,7
3642,3.0,0,1.0,26.0,0,1,6
3643,3.0,0,1.0,3.0,0,2,6
3644,3.0,1,1.0,21.0,0,2,6
3645,3.0,0,3.0,0.0,0,2,6
3646,1.0,0,3.0,40.0,0,1,7
3647,1.0,0,1.0,25.0,0,1,5
3650,2.0,1,3.0,14.0,0,1,2
3651,1.0,0,1.0,30.0,0,2,6
3652,1.0,0,1.0,21.0,0,1,7
3653,1.0,0,3.0,30.0,0,1,6
3654,1.0,0,1.0,39.0,0,2,4
3655,1.0,0,1.0,43.0,0,2,6
3656,1.0,0,1.0,22.0,0,2,6
3657,1.0,1,3.0,18.0,0,2,7
3658,3.0,1,1.0,35.0,0,2,6
3659,1.0,1,1.0,21.0,0,2,7
3660,1.0,0,1.0,23.0,0,2,5
3661,1.0,1,3.0,15.0,0,1,7
3662,2.0,1,3.0,37.0,0,2,2
3663,2.0,0,3.0,58.0,0,2,2
3664,3.0,1,1.0,26.0,0,1,6
3665,3.0,0,1.0,21.0,0,2,5
3666,1.0,0,1.0,0.0,0,1,7
3667,1.0,0,1.0,15.0,0,1,6
3668,3.0,0,1.0,38.0,0,1,4
3669,3.0,0,1.0,26.0,0,1,6
3670,2.0,0,1.0,47.0,0,1,3
3671,2.0,0,3.0,26.0,0,1,3
3672,2.0,1,3.0,56.0,0,1,3
3673,2.0,1,1.0,18.0,0,1,3
3674,1.0,0,1.0,21.0,0,1,6
3675,1.0,1,2.0,18.0,0,2,7
3676,2.0,0,1.0,44.0,0,2,3
3677,2.0,1,2.0,39.0,0,2,3
3678,2.0,1,3.0,54.0,0,2,3
3679,2.0,1,3.0,23.0,0,2,3
3680,2.0,0,1.0,26.0,0,2,2
3681,1.0,0,1.0,22.0,0,1,6
3682,1.0,0,1.0,25.0,0,2,6
3683,1.0,1,2.0,49.0,0,1,7
3684,3.0,1,1.0,46.0,0,2,5
3685,1.0,0,1.0,17.0,0,1,5
3686,1.0,0,1.0,23.0,0,2,7
3687,1.0,0,1.0,18.0,0,2,7
3688,1.0,0,1.0,23.0,0,1,6
3689,1.0,0,1.0,38.0,0,1,5
3690,2.0,0,1.0,32.0,0,1,3
3691,2.0,1,1.0,18.0,0,1,2
3692,3.0,1,1.0,24.0,0,1,5
3693,2.0,0,1.0,37.0,0,1,2
3694,2.0,1,3.0,41.0,0,1,2
3695,2.0,1,1.0,31.0,0,2,4
3696,1.0,0,1.0,28.0,0,2,6
3697,2.0,1,3.0,40.0,0,1,2
3698,2.0,0,1.0,48.0,0,2,2
3699,1.0,1,3.0,41.0,0,2,7
3700,1.0,1,1.0,36.0,0,2,7
3701,1.0,0,1.0,11.0,0,2,7
3702,1.0,0,1.0,19.0,0,2,6
3703,1.0,0,1.0,20.0,0,2,7
3704,1.0,0,1.0,29.0,0,1,6
3705,3.0,0,1.0,26.0,0,2,4
3706,1.0,1,1.0,24.0,0,1,7
3707,1.0,0,1.0,26.0,0,2,7
3708,3.0,0,1.0,28.0,0,2,4
3709,1.0,1,1.0,13.0,0,1,7
3710,1.0,0,1.0,26.0,0,2,5
3711,1.0,0,2.0,19.0,0,2,6
3712,3.0,1,1.0,32.0,0,1,6
3713,1.0,1,3.0,23.0,0,1,7
3714,1.0,0,1.0,18.0,0,2,5
3715,3.0,1,1.0,25.0,0,2,6
3716,1.0,0,2.0,19.0,0,1,6
3717,1.0,0,3.0,24.0,0,1,6
3718,3.0,0,1.0,29.0,0,1,6
3719,1.0,1,1.0,43.0,0,1,7
3720,1.0,1,2.0,3.0,0,2,7
3721,1.0,0,3.0,4.0,0,2,7
3722,1.0,0,1.0,2.0,0,2,7
3723,1.0,0,1.0,24.0,0,2,5
3724,1.0,0,1.0,27.0,0,2,6
3725,2.0,1,3.0,37.0,0,2,3
3726,2.0,0,3.0,44.0,0,2,3
3727,1.0,0,1.0,21.0,0,2,6
3728,2.0,0,1.0,27.0,0,1,3
3729,1.0,0,3.0,49.0,0,2,5
3730,3.0,0,1.0,27.0,0,2,4
3731,2.0,1,3.0,63.0,0,1,3
3732,1.0,0,1.0,28.0,0,2,7
3733,1.0,1,3.0,33.0,0,1,7
3734,1.0,0,1.0,21.0,0,1,6
3735,1.0,0,1.0,24.0,0,2,6
3736,1.0,0,1.0,26.0,0,1,6
3737,1.0,0,3.0,27.0,0,1,7
3738,3.0,1,1.0,21.0,0,2,5
3739,1.0,0,1.0,56.0,0,1,7
3740,1.0,0,3.0,31.0,0,1,6
3741,2.0,1,1.0,47.0,0,1,2
3742,3.0,1,1.0,24.0,0,2,6
3743,1.0,0,2.0,18.0,0,1,7
3744,2.0,1,1.0,42.0,0,1,3
3745,3.0,0,1.0,31.0,0,1,6
3746,3.0,0,1.0,22.0,0,2,4
3747,3.0,0,1.0,24.0,0,2,6
3748,3.0,1,3.0,20.0,0,2,6
3749,1.0,0,1.0,51.0,0,1,5
3750,1.0,0,1.0,19.0,0,1,7
3751,1.0,0,1.0,17.0,0,2,6
3752,1.0,0,1.0,23.0,0,1,7
3753,1.0,0,1.0,14.0,0,1,6
3754,1.0,1,2.0,18.0,0,1,7
3755,2.0,1,1.0,42.0,0,1,3
3756,1.0,0,2.0,39.0,0,2,6
3757,1.0,1,1.0,37.0,0,2,7
3758,1.0,1,1.0,27.0,0,1,7
3759,2.0,1,1.0,26.0,0,1,4
3760,1.0,0,1.0,49.0,0,1,6
3761,2.0,0,3.0,32.0,1,1,4
3762,1.0,1,1.0,34.0,0,2,7
3763,1.0,0,1.0,13.0,0,2,7
3764,1.0,0,2.0,21.0,0,2,6
3765,2.0,0,1.0,55.0,0,1,1
3766,2.0,1,3.0,61.0,0,1,2
3767,2.0,0,1.0,24.0,0,2,4
